,city,cd,max_flow,offset,occ_scaler,test_mse,rrse,correlation,test_mse_denorm,rrse_denorm,correlation_denorm
60,Bremen,0.7650467753410339,0.8310235142707825,0.031931936740875244,2.9814815521240234,0.0038767086807638407,0.19995318,0.9865957287066239,7538.0546875,0.19995317,0.9865957288921828
61,Graz,0.6886122822761536,0.8607340455055237,0.03413144126534462,2.975087881088257,0.009601900354027748,0.3521562,0.9910343453340197,18670.388671875,0.3521562,0.9910343448032873
62,Taipeh,0.7592676877975464,0.8510072827339172,0.035083360970020294,2.9758801460266113,0.006415958516299725,0.25763294,0.9896155453013166,12475.4921875,0.25763294,0.989615545709618
63,Toronto,0.7145612239837646,0.7224299311637878,0.03237846493721008,2.9744865894317627,0.022801442071795464,0.54266316,0.9464149525557118,44336.19921875,0.54266316,0.9464149543427428
64,Darmstadt,0.7391284108161926,0.8087678551673889,0.02628641203045845,2.9814422130584717,0.005107938311994076,0.24800228,0.9813833484168266,9932.115234375,0.24800229,0.9813833485011456
65,Bordeaux,0.6671753525733948,0.8279733061790466,0.029068471863865852,2.9784257411956787,0.01284738164395094,0.37089464,0.9875982572638242,24981.056640625,0.37089464,0.987598257105436
66,Madrid,0.6703618168830872,0.8259828090667725,0.028290195390582085,2.9780361652374268,0.022704556584358215,0.69988084,0.9589367964063342,44147.80859375,0.69988084,0.9589367973985254
67,Darmstadt,0.777716875076294,0.8233345150947571,0.026619238778948784,2.97560977935791,0.005702837835997343,0.26204652,0.978932801806354,11088.8662109375,0.26204652,0.9789328016534122
68,Marseille,0.7266348600387573,0.7960282564163208,0.020671753212809563,2.9781975746154785,0.016705214977264404,0.4607321,0.9751626326776569,32482.40625,0.4607321,0.9751626328881904
69,Zurich,0.6791566014289856,0.8579575419425964,0.025120770558714867,2.982794761657715,0.009670019149780273,0.3233518,0.9902628139251952,18802.841796875,0.3233518,0.9902628137977568
70,Strasbourg,0.6805498003959656,0.6573420166969299,0.02495102398097515,2.973857879638672,0.031353872269392014,0.58155525,0.9783411064086053,60965.9453125,0.58155525,0.9783411065249338
71,Bremen,0.767985999584198,0.863115668296814,0.026673175394535065,2.9759464263916016,0.002656955039128661,0.16553463,0.994112062853995,5166.30810546875,0.1655346,0.9941120633086957
72,Santander,0.8506669402122498,0.8503409028053284,0.04907013475894928,2.9738941192626953,0.005212028976529837,0.23722434,0.9904278346059437,10134.5146484375,0.23722434,0.9904278341727857
73,Bremen,0.7610251307487488,0.781301736831665,0.026212435215711594,2.9779775142669678,0.008028419688344002,0.28774762,0.9948400726893448,15610.8359375,0.28774762,0.9948400728944224
74,London,0.6892713308334351,0.8286758661270142,0.028190691024065018,2.978269577026367,0.018858041614294052,0.4937022,0.9805199740582645,36668.46484375,0.4937022,0.9805199738831123
75,Graz,0.6866434216499329,0.8591078519821167,0.030639387667179108,2.975069999694824,0.013039874844253063,0.41038686,0.9802942733002453,25355.349609375,0.41038686,0.9802942732077664
76,Speyer,0.7794336080551147,0.7621648907661438,0.025163846090435982,2.9748172760009766,0.007627534214407206,0.2784129,0.9907739457840657,14831.3359375,0.2784129,0.9907739456917432
77,Madrid,0.6815264225006104,0.8372543454170227,0.021828295662999153,2.9770636558532715,0.019551096484065056,0.64946115,0.9416834182735121,38016.07421875,0.64946115,0.9416834168909756
78,Bremen,0.7239910364151001,0.717278003692627,0.022547272965312004,2.9787867069244385,0.009643609635531902,0.31536722,0.9883022693345652,18751.48828125,0.3153672,0.9883022697729169
79,Toronto,0.6950235366821289,0.7593647837638855,0.028510060161352158,2.9755258560180664,0.01030683796852827,0.36484796,0.9658012949026743,20041.103515625,0.36484796,0.9658012955460615
80,Graz,0.8048893809318542,0.8823754191398621,0.02580028772354126,2.976713180541992,0.0036636698059737682,0.21752787,0.9937837132032942,7123.8134765625,0.21752787,0.9937837127190918
81,Augsburg,0.798803448677063,0.6399274468421936,0.02270103618502617,2.9784975051879883,0.024501577019691467,0.531708,0.9860835149075164,47642.02734375,0.53170794,0.9860835153727856
82,Toulouse,0.7877840399742126,0.8786729574203491,0.027447067201137543,2.973710298538208,0.018558766692876816,0.5369686,0.9519631979554295,36086.54296875,0.53696865,0.9519631967273696
83,Graz,0.6932976841926575,0.8650117516517639,0.027990764006972313,2.972687005996704,0.009451771154999733,0.3493923,0.990484042723714,18378.470703125,0.3493923,0.9904840430475669
84,Madrid,0.7235186100006104,0.8320809006690979,0.027994001284241676,2.9737915992736816,0.021203575655817986,0.6763511,0.983487165504395,41229.2265625,0.676351,0.9834871654812212
85,Bordeaux,0.6533743143081665,0.8470832109451294,0.029673578217625618,2.9735605716705322,0.007155907340347767,0.27680603,0.9927544226560586,13914.2822265625,0.27680603,0.9927544227460993
86,Hamburg,0.7912369966506958,0.7101856470108032,0.030789580196142197,2.9799962043762207,0.015252617187798023,0.4235045,0.9729872139366573,29657.904296875,0.4235045,0.9729872141652353
87,London,0.657261312007904,0.8262673020362854,0.03324965387582779,2.978508234024048,0.016986798495054245,0.46856788,0.9882922910448939,33029.9296875,0.46856788,0.9882922912025545
88,Kassel,0.8301847577095032,0.858954131603241,0.024678397923707962,2.9756968021392822,0.004384996835142374,0.24949506,0.9913036892902134,8526.39453125,0.24949504,0.9913036892551713
89,Taipeh,0.7450153231620789,0.8659090995788574,0.027069415897130966,2.979139804840088,0.0054435161873698235,0.23730692,0.9891871038284079,10584.62890625,0.23730691,0.9891871041422367
90,Marseille,0.655088484287262,0.7900890707969666,0.024632440879940987,2.975938320159912,0.02159031108021736,0.52378356,0.9629158770521619,41981.21484375,0.5237836,0.9629158761321215
91,Taipeh,0.7909778356552124,0.8635611534118652,0.039719145745038986,2.9803292751312256,0.005453282501548529,0.2375197,0.9899023818912523,10603.619140625,0.23751968,0.9899023822241199
92,Augsburg,0.8067498207092285,0.746088445186615,0.022778639569878578,2.977555513381958,0.0140272481366992,0.40231147,0.9862640717674842,27275.24609375,0.40231144,0.9862640717031933
93,Speyer,0.8040876984596252,0.8450359106063843,0.022887108847498894,2.9795079231262207,0.004062879830598831,0.2031956,0.9913848169340348,7900.05517578125,0.20319559,0.9913848164079084
94,Graz,0.6716704964637756,0.8539028167724609,0.03189590573310852,2.976391077041626,0.005753691773861647,0.27260262,0.9882937788634258,11187.7509765625,0.27260262,0.9882937782528578
95,Strasbourg,0.7317437529563904,0.8362019062042236,0.027102341875433922,2.977726459503174,0.017020313069224358,0.42847866,0.9757421561947651,33095.09765625,0.42847863,0.9757421549641826
96,Bremen,0.732389509677887,0.8017206788063049,0.02724033035337925,2.970968723297119,0.005366198252886534,0.23525023,0.9947698059717671,10434.2890625,0.23525023,0.9947698060369512
97,Taipeh,0.7103774547576904,0.7862822413444519,0.021911704912781715,2.971599817276001,0.01514932606369257,0.3958834,0.9934661806735863,29457.064453125,0.39588338,0.9934661802900523
98,Graz,0.6554672718048096,0.8676483035087585,0.02773231267929077,2.97607159614563,0.008299940265715122,0.3274117,0.9945020668573958,16138.794921875,0.32741168,0.9945020667874377
99,Strasbourg,0.7402898073196411,0.606735348701477,0.02456717938184738,2.9773221015930176,0.04375762864947319,0.6870246,0.9619408806211739,85084.40625,0.68702465,0.9619408801400159
100,Bordeaux,0.6577927470207214,0.8701483607292175,0.030965730547904968,2.979076623916626,0.0063507468439638615,0.26076877,0.9931224922149441,12348.689453125,0.26076877,0.9931224920807409
101,Kassel,0.7207884192466736,0.791307806968689,0.024675294756889343,2.9784228801727295,0.011267739348113537,0.3999408,0.9886167349270536,21909.5234375,0.3999408,0.9886167340887284
102,Strasbourg,0.7139609456062317,0.7118389010429382,0.02953261137008667,2.9728267192840576,0.03992557153105736,0.6562525,0.9420966535400196,77633.1640625,0.6562525,0.942096653068332
103,Losangeles,0.6490099430084229,0.8286569118499756,0.027768762782216072,2.978283405303955,0.02468106895685196,0.7136355,0.9298436757480556,47991.03515625,0.71363544,0.9298436732862654
104,Madrid,0.6665723323822021,0.827689528465271,0.022400515154004097,2.9812514781951904,0.02169603668153286,0.68416023,0.9598739072516925,42186.796875,0.68416023,0.9598739057162028
105,Augsburg,0.8073177337646484,0.8349626660346985,0.023691987618803978,2.9722073078155518,0.01053415797650814,0.34863907,0.9777595687072543,20483.11328125,0.34863904,0.9777595690772916
106,Zurich,0.6938392519950867,0.8764888048171997,0.0325765423476696,2.9752657413482666,0.0056250025518238544,0.24661697,0.992616788430716,10937.5205078125,0.24661699,0.9926167883393138
107,Stuttgart,0.6558511257171631,0.782016396522522,0.022634074091911316,2.9782800674438477,0.03538079187273979,0.72762924,0.9105747547139469,68796.078125,0.72762924,0.9105747545032575
108,Santander,0.6647915840148926,0.8041139245033264,0.03203633055090904,2.9810142517089844,0.005956157576292753,0.25359398,0.984819635779803,11581.4345703125,0.25359398,0.9848196350976971
109,Strasbourg,0.697087824344635,0.77245032787323,0.025613252073526382,2.9770944118499756,0.019557107239961624,0.45930132,0.978544242388652,38027.76171875,0.45930132,0.978544241493871
110,Augsburg,0.8428530097007751,0.8306161165237427,0.026188503950834274,2.977403402328491,0.004331308417022228,0.22355567,0.9789974543195806,8422.0,0.22355567,0.9789974537095962
111,Zurich,0.7043853998184204,0.8802899122238159,0.033551059663295746,2.971053123474121,0.005604700651019812,0.24617156,0.9937066835100898,10898.044921875,0.24617155,0.9937066834468931
112,Kassel,0.7884140014648438,0.8501266837120056,0.027182355523109436,2.9811460971832275,0.005951430648565292,0.29066184,0.9903442802198396,11572.2421875,0.2906618,0.9903442796299189
113,Bordeaux,0.6600819826126099,0.7949638962745667,0.023040514439344406,2.976862907409668,0.022611111402511597,0.49204427,0.9761053594091608,43966.11328125,0.49204427,0.9761053592920603
114,Bremen,0.712985098361969,0.7283399701118469,0.02660704031586647,2.9779880046844482,0.012522710487246513,0.35937336,0.9933765709515622,24349.75,0.3593734,0.9933765709524033
115,Hamburg,0.7526031136512756,0.6041463017463684,0.029837461188435555,2.975060224533081,0.03479631990194321,0.6396649,0.9830762941959573,67659.6015625,0.6396649,0.9830762952094603
116,Kassel,0.7026928067207336,0.7282496094703674,0.023744499310851097,2.9733762741088867,0.019174380227923393,0.5217206,0.9895622924230285,37283.56640625,0.5217205,0.9895622923049425
117,Bremen,0.7789440751075745,0.8563521504402161,0.027438893914222717,2.977139472961426,0.004119889345020056,0.2061292,0.9885707268198389,8010.90673828125,0.2061292,0.9885707269574407
118,Darmstadt,0.7969560027122498,0.8530023694038391,0.03251677006483078,2.975656747817993,0.0031770605128258467,0.19558954,0.982350926526361,6177.6259765625,0.19558954,0.982350927027692
119,Taipeh,0.8110059499740601,0.8272525668144226,0.022781042382121086,2.9734654426574707,0.02022268995642662,0.4573936,0.9832007631912779,39321.953125,0.4573936,0.9832007615296774
120,Kassel,0.7394140362739563,0.8311159014701843,0.029795989394187927,2.9720027446746826,0.005126426462084055,0.26976442,0.9817665614603768,9968.064453125,0.2697644,0.9817665613064982
121,Madrid,0.7363561987876892,0.8236854672431946,0.026194019243121147,2.977937698364258,0.01974736712872982,0.65271294,0.9698694744500754,38397.70703125,0.6527129,0.9698694729989876
122,Bordeaux,0.6596351861953735,0.8377258777618408,0.032156724482774734,2.9758493900299072,0.007855542935431004,0.29002222,0.9895233334364496,15274.6865234375,0.29002222,0.9895233335041467
123,Losangeles,0.6711511015892029,0.8542516827583313,0.02841326594352722,2.9773976802825928,0.018286148086190224,0.61426467,0.9184513894807109,35556.4453125,0.6142646,0.9184513900282224
124,Santander,0.7087074518203735,0.8123737573623657,0.025286927819252014,2.977811098098755,0.008017794229090214,0.2942275,0.9867556063849792,15590.177734375,0.29422754,0.9867556062221111
125,Toulouse,0.7959282398223877,0.8676097393035889,0.025665592402219772,2.976634979248047,0.014035574160516262,0.46697047,0.9690644756246483,27291.4296875,0.46697047,0.9690644730817559
126,Taipeh,0.7147733569145203,0.8528767824172974,0.02592184767127037,2.975099563598633,0.006566356867551804,0.26063508,0.9928900767585768,12767.93359375,0.26063508,0.9928900763951088
127,Toronto,0.6808775067329407,0.7258272767066956,0.028238743543624878,2.9757914543151855,0.02240699529647827,0.53794885,0.9487610761832004,43569.21484375,0.53794885,0.94876107749669
128,Strasbourg,0.7006800174713135,0.7209715247154236,0.02529793791472912,2.975313663482666,0.022712193429470062,0.49496552,0.9817562513969382,44162.66015625,0.49496552,0.9817562501123588
129,Losangeles,0.6977505683898926,0.8391188979148865,0.02770662121474743,2.979375123977661,0.01602359302341938,0.57500863,0.9414068620052691,31157.029296875,0.57500863,0.9414068617891875
130,Zurich,0.6866481304168701,0.8882004022598267,0.03943208232522011,2.9817590713500977,0.004398160148411989,0.21807061,0.9931860064079221,8551.9892578125,0.2180706,0.9931860068620635
131,Stuttgart,0.7795299291610718,0.8225899934768677,0.02433609403669834,2.9759950637817383,0.02717727981507778,0.637719,0.9478721030628982,52844.77734375,0.63771904,0.9478721038237529
132,Hamburg,0.7193267941474915,0.6394165754318237,0.02938477136194706,2.9695699214935303,0.028774399310350418,0.5816865,0.9721660687622785,55950.29296875,0.5816865,0.9721660698613533
133,Taipeh,0.7277039289474487,0.8515802621841431,0.027321910485625267,2.9729387760162354,0.005986480507999659,0.24886076,0.9894868284388706,11640.39453125,0.24886075,0.9894868290313139
134,Zurich,0.6967462301254272,0.8618656396865845,0.02589522674679756,2.9771742820739746,0.008150079287588596,0.29685375,0.9891026231570957,15847.3984375,0.29685375,0.9891026233341101
135,Bremen,0.8283226490020752,0.8466601371765137,0.030332176014780998,2.9740827083587646,0.003000058699399233,0.17589827,0.9897061368544132,5833.45458984375,0.17589827,0.9897061374304175
136,Bern,0.8160692453384399,0.7605253458023071,0.019559863954782486,2.9753456115722656,0.009366187267005444,0.33438852,0.9931527776223257,18212.056640625,0.33438855,0.9931527778629698
137,Strasbourg,0.716159999370575,0.7445371150970459,0.027159884572029114,2.978714942932129,0.022077227011322975,0.4879976,0.9801346267667861,42928.00390625,0.48799756,0.9801346263140409
138,Zurich,0.7606263756752014,0.8790686726570129,0.03185521066188812,2.976088047027588,0.00366999302059412,0.19920225,0.9929883213430503,7136.107421875,0.19920225,0.9929883214747078
139,Darmstadt,0.7881067991256714,0.8150079846382141,0.029719775542616844,2.9763264656066895,0.0042066327296197414,0.22506098,0.9790351505318914,8179.57470703125,0.22506097,0.9790351519133875
140,Bern,0.8065907955169678,0.8130388259887695,0.022760314866900444,2.9790468215942383,0.005969455000013113,0.26695454,0.9891611650089079,11607.291015625,0.26695457,0.9891611650052196
141,Stuttgart,0.6833423376083374,0.8214543461799622,0.02822386845946312,2.975339889526367,0.019928695634007454,0.546092,0.9616581156352386,38750.296875,0.54609203,0.9616581176341075
142,Madrid,0.702858567237854,0.8284683227539062,0.031032094731926918,2.9769561290740967,0.022366678342223167,0.69465375,0.9390540521121201,43490.82421875,0.6946537,0.9390540499974942
143,Augsburg,0.7954421639442444,0.7074031233787537,0.023204820230603218,2.974687337875366,0.020897014066576958,0.49104154,0.9808198083816853,40633.1328125,0.4910415,0.980819808082457
144,Madrid,0.7204578518867493,0.8396100401878357,0.026268431916832924,2.977243661880493,0.01459271740168333,0.5610941,0.9856898505178511,28374.767578125,0.5610941,0.9856898504949073
145,Taipeh,0.7171951532363892,0.875335693359375,0.024519775062799454,2.9745616912841797,0.012499792501330376,0.35960194,0.9814148855892634,24305.1875,0.35960194,0.9814148847499407
