,cd,max_flow,offset,occ_scaler,parabola1a,parabola2a
0,"[0.5727814435958862, 0.5920323729515076, 0.6015332937240601, 0.6074146032333374, 0.6066387891769409, 0.6013625264167786, 0.6137592196464539, 0.6203199625015259, 0.6300837397575378, 0.6364367008209229, 0.6436176896095276, 0.6596709489822388, 0.6602810621261597, 0.668281078338623, 0.6835365295410156, 0.6899548172950745, 0.7034557461738586, 0.7192555069923401, 0.7220867276191711, 0.7404979467391968, 0.752745509147644, 0.7732621431350708, 0.7794501185417175, 0.7930030226707458, 0.7995607852935791, 0.8275560140609741, 0.8471236228942871, 0.8460705280303955, 0.8517534136772156, 0.8612015843391418, 0.8726583123207092, 0.8874393105506897, 0.8971588015556335, 0.9076912999153137, 0.9126936793327332, 0.922714114189148, 0.9283759593963623, 0.9350187182426453, 0.9345032572746277, 0.9395787715911865, 0.9445305466651917, 0.9446099996566772, 0.945825457572937, 0.949325680732727, 0.947627604007721, 0.9484359622001648, 0.9489389657974243, 0.9491403698921204, 0.9485605359077454, 0.9489303231239319, 0.9492998719215393, 0.9497504830360413, 0.9499987959861755, 0.9499933123588562, 0.9499995708465576, 0.9499999284744263, 0.9499999284744263, 0.9499999284744263, 0.9499999284744263, 0.9499999284744263, 0.9499999284744263, 0.9499999284744263, 0.9499682784080505, 0.9498696327209473, 0.9489967226982117, 0.9489997029304504, 0.9488197565078735, 0.9475328922271729, 0.9474719166755676, 0.9456626772880554, 0.9443448781967163, 0.9405162930488586, 0.9420346617698669, 0.9448070526123047, 0.9421800374984741, 0.9449071288108826, 0.9427475333213806, 0.9414410591125488, 0.9426309466362, 0.9432867765426636, 0.9444610476493835, 0.9434328675270081, 0.9468240737915039, 0.94437175989151, 0.9416753053665161, 0.942971408367157, 0.943588376045227, 0.9436342120170593, 0.9436382055282593, 0.9409704804420471, 0.9430359601974487, 0.9439615607261658, 0.9485222697257996, 0.941959798336029, 0.9473081827163696, 0.9439771175384521, 0.944247305393219, 0.9458472728729248, 0.9384104013442993, 0.9431530237197876, 0.9441214203834534, 0.9378515481948853, 0.9414861798286438, 0.9473657011985779, 0.9458461999893188, 0.9423561096191406, 0.9436041712760925, 0.9439938068389893, 0.9452975988388062, 0.9441721439361572, 0.9473854899406433, 0.9447420835494995, 0.9455761909484863, 0.9438629746437073, 0.9448246359825134, 0.9441933631896973, 0.9464043974876404, 0.9445469379425049, 0.9465906620025635, 0.9426624178886414, 0.9452149271965027, 0.9454776048660278, 0.9479029774665833, 0.9466894268989563, 0.944612443447113, 0.9476248621940613, 0.9464044570922852, 0.9477291703224182, 0.947659969329834, 0.943784773349762, 0.9459150433540344, 0.9438849091529846, 0.9443088173866272, 0.9471930861473083, 0.9465577602386475, 0.9446994066238403, 0.9441181421279907, 0.9439928531646729, 0.9436793327331543, 0.9430984854698181, 0.9424567222595215, 0.9449350833892822, 0.9397046566009521, 0.9425643086433411, 0.9426429271697998, 0.9433772563934326, 0.945530116558075, 0.9441027045249939, 0.9449253678321838, 0.9462347030639648]","[0.5111096501350403, 0.4959442913532257, 0.5029042363166809, 0.5058050155639648, 0.5149831771850586, 0.5281021595001221, 0.5457500219345093, 0.565075695514679, 0.5826357007026672, 0.6072961688041687, 0.6276545524597168, 0.6545177102088928, 0.6791461110115051, 0.7027791738510132, 0.7287642955780029, 0.7550128698348999, 0.7761517763137817, 0.8156455755233765, 0.8351582884788513, 0.8655503988265991, 0.8826708197593689, 0.9030289649963379, 0.912407398223877, 0.9215474724769592, 0.9330207705497742, 0.9332302808761597, 0.9383363723754883, 0.9294508695602417, 0.9317609071731567, 0.929828941822052, 0.9308736324310303, 0.9319073557853699, 0.9273708462715149, 0.9384409189224243, 0.940625786781311, 0.9454579949378967, 0.9419633150100708, 0.9417912364006042, 0.9435657262802124, 0.9400918483734131, 0.9357713460922241, 0.9265118837356567, 0.9235117435455322, 0.9147447347640991, 0.9016847610473633, 0.8905206322669983, 0.8742711544036865, 0.8667765259742737, 0.8600558638572693, 0.8536331057548523, 0.8488729000091553, 0.8403661251068115, 0.8545593023300171, 0.8634516596794128, 0.8739132881164551, 0.8973646759986877, 0.9140704274177551, 0.9232167601585388, 0.9341212511062622, 0.9411882758140564, 0.9488939642906189, 0.9522811770439148, 0.952564001083374, 0.9552434682846069, 0.9546691179275513, 0.9501137137413025, 0.9470611214637756, 0.9390344619750977, 0.9281476736068726, 0.9126961827278137, 0.9074613451957703, 0.8990797400474548, 0.8850744366645813, 0.8911164999008179, 0.8830945491790771, 0.8884855508804321, 0.8872721195220947, 0.889483630657196, 0.8905518054962158, 0.8942915201187134, 0.9034444093704224, 0.9075964093208313, 0.9133062362670898, 0.9138924479484558, 0.9148558378219604, 0.913152813911438, 0.9084346294403076, 0.9067725539207458, 0.9073272347450256, 0.9135125875473022, 0.914778470993042, 0.9102280735969543, 0.9162900447845459, 0.9149448871612549, 0.9178617000579834, 0.9056693911552429, 0.9009736776351929, 0.9002131819725037, 0.8910907506942749, 0.8830634951591492, 0.8766170740127563, 0.8816484212875366, 0.8774518966674805, 0.8861979246139526, 0.8912619948387146, 0.8923658728599548, 0.8929958343505859, 0.8973502516746521, 0.9056087136268616, 0.9081403017044067, 0.9152956604957581, 0.908943235874176, 0.9090912938117981, 0.909196138381958, 0.907861053943634, 0.8991407155990601, 0.9066659212112427, 0.9047806859016418, 0.9045152068138123, 0.9104865789413452, 0.9119328856468201, 0.9135707020759583, 0.9187583923339844, 0.9180639386177063, 0.9184852242469788, 0.9195610880851746, 0.9164239764213562, 0.9201438426971436, 0.916130542755127, 0.9145318269729614, 0.9078308939933777, 0.9078631401062012, 0.9003884196281433, 0.9038829803466797, 0.8983367085456848, 0.8952959775924683, 0.8938648700714111, 0.891231894493103, 0.8863406777381897, 0.8840938806533813, 0.8775944113731384, 0.8741125464439392, 0.8672460913658142, 0.8687320947647095, 0.871902585029602, 0.8808119297027588, 0.8903570771217346, 0.9010156393051147, 0.9072026610374451, 0.9107006788253784]","[0.032953377813100815, 0.024644311517477036, 0.016694407910108566, 0.007888817228376865, 0.005725991912186146, 0.005215193144977093, 0.010554331354796886, 0.014722729101777077, 0.02604886330664158, 0.03172002360224724, 0.04069638252258301, 0.04423728212714195, 0.05421145632863045, 0.06391491740942001, 0.06508773565292358, 0.06809535622596741, 0.084410160779953, 0.06753815710544586, 0.07121062278747559, 0.077372245490551, 0.082157202064991, 0.08094422519207001, 0.10271137207746506, 0.1017434373497963, 0.09265915304422379, 0.09733409434556961, 0.09474053978919983, 0.11861530691385269, 0.11067885905504227, 0.11232634633779526, 0.11664699018001556, 0.11512000113725662, 0.12660427391529083, 0.10798163712024689, 0.10290039330720901, 0.08462483435869217, 0.0861867144703865, 0.07276304066181183, 0.0721706822514534, 0.07537377625703812, 0.077162966132164, 0.08191239088773727, 0.08377949893474579, 0.08415106683969498, 0.085818812251091, 0.07925153523683548, 0.07391969859600067, 0.07139277458190918, 0.06517447531223297, 0.061283454298973083, 0.05835776776075363, 0.06445226818323135, 0.055805329233407974, 0.05902492254972458, 0.06478647887706757, 0.06325683742761612, 0.06781723350286484, 0.07234501093626022, 0.0691746175289154, 0.0695061907172203, 0.06876581162214279, 0.06661862134933472, 0.06988714635372162, 0.0667235404253006, 0.0680839791893959, 0.07369673997163773, 0.07572168856859207, 0.08456641435623169, 0.08521731942892075, 0.09011036157608032, 0.0987715944647789, 0.09674666821956635, 0.09621719270944595, 0.09312248975038528, 0.0935908779501915, 0.08770532160997391, 0.09084375947713852, 0.09049181640148163, 0.08935946971178055, 0.08709716796875, 0.0829487144947052, 0.08395266532897949, 0.08116227388381958, 0.07948385924100876, 0.07686779648065567, 0.07607480138540268, 0.07603820413351059, 0.07563481479883194, 0.07434116303920746, 0.07069549709558487, 0.06930487602949142, 0.07384422421455383, 0.06368712335824966, 0.06659135222434998, 0.05950043722987175, 0.07121297717094421, 0.0670628771185875, 0.0644591897726059, 0.06595993787050247, 0.06428281962871552, 0.06668107211589813, 0.06806400418281555, 0.0764264464378357, 0.06950889527797699, 0.06785213202238083, 0.07507219910621643, 0.07705604285001755, 0.07696209102869034, 0.07405339926481247, 0.07632671296596527, 0.06746408343315125, 0.07975133508443832, 0.07193055003881454, 0.0730871632695198, 0.07149671763181686, 0.07177469879388809, 0.06392649561166763, 0.07098133862018585, 0.07269967347383499, 0.0700913593173027, 0.07110951095819473, 0.07024422287940979, 0.06256652623414993, 0.06713634729385376, 0.0671432763338089, 0.06427574157714844, 0.06512915343046188, 0.06266086548566818, 0.061978112906217575, 0.06073862314224243, 0.06189901381731033, 0.05994066968560219, 0.06036733090877533, 0.05363801121711731, 0.05993170291185379, 0.06136415898799896, 0.06071394681930542, 0.060365065932273865, 0.06242822855710983, 0.05927794426679611, 0.06014060601592064, 0.05703497678041458, 0.05753771588206291, 0.05417636036872864, 0.052746787667274475, 0.05111780762672424, 0.049318600445985794, 0.050697799772024155, 0.04854056239128113, 0.04797564446926117]","[2.899583101272583, 2.914842367172241, 2.933163642883301, 2.949291706085205, 2.966928005218506, 2.9851503372192383, 2.9836108684539795, 2.9822630882263184, 2.981022596359253, 2.979951858520508, 2.97902774810791, 2.978179693222046, 2.977363109588623, 2.9766581058502197, 2.976062059402466, 2.9755616188049316, 2.9750735759735107, 2.974606990814209, 2.9742045402526855, 2.973815679550171, 2.973440170288086, 2.97320294380188, 2.97295880317688, 2.9726614952087402, 2.9724323749542236, 2.9722237586975098, 2.9720444679260254, 2.9718453884124756, 2.9717202186584473, 2.9715704917907715, 2.971453905105591, 2.9713284969329834, 2.9712131023406982, 2.971125602722168, 2.9710371494293213, 2.970954656600952, 2.970878839492798, 2.9708094596862793, 2.9707467555999756, 2.970689535140991, 2.9706363677978516, 2.9705848693847656, 2.9705450534820557, 2.970501184463501, 2.9704720973968506, 2.970439910888672, 2.9704103469848633, 2.9703831672668457, 2.9703590869903564, 2.9703369140625, 2.9703168869018555, 2.9702980518341064, 2.9702816009521484, 2.970266342163086, 2.970252752304077, 2.970238208770752, 2.970228672027588, 2.97021484375, 2.9702091217041016, 2.970200538635254, 2.9701924324035645, 2.9701855182647705, 2.9701790809631348, 2.970172882080078, 2.970167636871338, 2.970163106918335, 2.970156669616699, 2.970154285430908, 2.9701483249664307, 2.970147132873535, 2.9701435565948486, 2.9701411724090576, 2.9701387882232666, 2.9701340198516846, 2.970133066177368, 2.9701311588287354, 2.970130681991577, 2.9701290130615234, 2.9701263904571533, 2.9701271057128906, 2.970125913619995, 2.9701244831085205, 2.970123052597046, 2.970123529434204, 2.9701225757598877, 2.9701216220855713, 2.9701201915740967, 2.9701201915740967, 2.9701194763183594, 2.970118999481201, 2.970118761062622, 2.9701180458068848, 2.9701178073883057, 2.9701170921325684, 2.9701173305511475, 2.97011661529541, 2.9701147079467773, 2.970115900039673, 2.970115900039673, 2.9701168537139893, 2.9701156616210938, 2.9701154232025146, 2.9701151847839355, 2.9701144695281982, 2.9701149463653564, 2.9701154232025146, 2.9701132774353027, 2.9701132774353027, 2.9701151847839355, 2.9701147079467773, 2.9701144695281982, 2.9701149463653564, 2.970114231109619, 2.9701149463653564, 2.9701154232025146, 2.9701149463653564, 2.9701154232025146, 2.9701154232025146, 2.97011399269104, 2.9701156616210938, 2.970115900039673, 2.970115900039673, 2.9701147079467773, 2.9701151847839355, 2.9701149463653564, 2.970114231109619, 2.9701144695281982, 2.9701132774353027, 2.9701132774353027, 2.970113754272461, 2.970113754272461, 2.970113754272461, 2.970113754272461, 2.970113515853882, 2.970113515853882, 2.970113754272461, 2.9701132774353027, 2.9701130390167236, 2.9701123237609863, 2.9701125621795654, 2.9701120853424072, 2.9701125621795654, 2.9701125621795654, 2.9701125621795654, 2.9701125621795654, 2.9701125621795654, 2.9701130390167236, 2.9701125621795654, 2.9701123237609863, 2.9701120853424072]","[-1.4541228308801364, -1.3443690633761776, -1.338434971277072, -1.3361272727047218, -1.374676141681502, -1.443777271164396, -1.415491948743814, -1.410039775501726, -1.3761598577060947, -1.3768266123819648, -1.3676550009637878, -1.3610022878995742, -1.3604273374771654, -1.3418345676084023, -1.3359927299529575, -1.3604039357708515, -1.3011210297929405, -1.3581890100842462, -1.3554786785768371, -1.3097934789207826, -1.3002838673039652, -1.2824009467879098, -1.2331374322619488, -1.2037983391691538, -1.2044135856212845, -1.1281079338072637, -1.0967098440386411, -1.0378135973042204, -1.03016225305572, -0.9920818867918453, -0.9460692683688631, -0.9329973386174317, -0.9016557062840161, -0.9032422772936252, -0.8992364325400868, -0.9038090485595458, -0.8941518324576991, -0.9049929297255287, -0.8830148162102345, -0.8735522543376034, -0.884495259041991, -0.8559664759041741, -0.847211927677256, -0.8619216283180071, -0.8205332689478684, -0.8042575742247341, -0.7990341708259241, -0.7719662735459668, -0.7572344274842143, -0.74896643363038, -0.7428012216805066, -0.7407055391987362, -0.8069187233765872, -0.7685820532028875, -0.7770278674000488, -0.8566906548187315, -0.831466207943776, -0.8519981556915267, -0.86487125239376, -0.8723715321206248, -0.9025684050424475, -0.8699433221211841, -0.8639127800463862, -0.8791856398015695, -0.8600673113299062, -0.8652536801597969, -0.8642343699200087, -0.8483470597212315, -0.8412146010480138, -0.8232389480152235, -0.7960813581269254, -0.7812348035815068, -0.7896025524281061, -0.8087951086763117, -0.7854021506248613, -0.8103622343740002, -0.7810624364282153, -0.7881238472474592, -0.7944587224158107, -0.7952206694158076, -0.8113723087488753, -0.8194727635260386, -0.8582357892042575, -0.8178976811563287, -0.8219292478895888, -0.8257634307205752, -0.8304347242591081, -0.8189093895347092, -0.8201217808434227, -0.8229172676471839, -0.8318433338639007, -0.8349215952691709, -0.8821203236156842, -0.8271722425593513, -0.8743385258356643, -0.8325501413660865, -0.8344160245556109, -0.857475279754802, -0.7994232086271519, -0.8255643514827283, -0.8284764965592225, -0.7873282736413784, -0.7945691157003811, -0.8428470706477079, -0.8379312464615571, -0.8039907696422225, -0.8124406767751915, -0.8159479843801084, -0.8196851013953913, -0.82000684003312, -0.860726934740372, -0.8154724468372881, -0.8254833498648888, -0.8118126007432732, -0.8050970473367614, -0.8035305150284842, -0.8386542312100301, -0.7970025517014021, -0.8417120000156917, -0.795561882540235, -0.7993289607894453, -0.804688797403198, -0.8645621867760102, -0.8312143722105116, -0.820406927719885, -0.8628400636832716, -0.8287384614690796, -0.8762811098774215, -0.8725749184083519, -0.814045382915904, -0.8270242147066951, -0.8121021276870243, -0.815455555373016, -0.8538317523258674, -0.8394517177020631, -0.7940212996555424, -0.8033694587703477, -0.8012311906988069, -0.8012960088114696, -0.7910285362909582, -0.7891979185866267, -0.8123960707367138, -0.7568964458124058, -0.7736660002390182, -0.777514810628819, -0.7900423445235447, -0.835236820590392, -0.7991921927582109, -0.8361064812054139, -0.8425559175467983]","[-0.40298182124176407, -0.36665140632558146, -0.3581466697006395, -0.35163737246979854, -0.3553238364923378, -0.36636526623667387, -0.35974544604483266, -0.3588472456038803, -0.3506637250783706, -0.3512131667668623, -0.3491994664930056, -0.3477988322728713, -0.3479391007519168, -0.343428698351836, -0.3421398233763552, -0.3485679065060306, -0.3335429699921384, -0.34833691056575994, -0.3477835346829451, -0.3361942051655206, -0.3338803156970985, -0.3293675886978247, -0.3167932930255058, -0.3093492858754185, -0.3095792941884054, -0.2900272148739624, -0.2820062827053436, -0.26691568105884345, -0.2649814653748344, -0.2552250727956323, -0.24341655093326342, -0.2400837768346368, -0.2320459441214717, -0.232474889812306, -0.231464643590202, -0.23266111098764497, -0.23019282975078628, -0.2330001919416574, -0.2273561568317233, -0.22493282272586831, -0.22776284769736818, -0.2204280351511886, -0.21818238475627016, -0.22198045433097655, -0.21132748013825706, -0.2071424588384939, -0.20580330823779444, -0.19883704821767922, -0.19504730183481644, -0.19292198629296176, -0.1913378140551721, -0.1908016359342893, -0.20786125563562335, -0.19798884389236784, -0.20016727006709625, -0.22069216367747788, -0.21419616502716998, -0.21948853430581064, -0.22280614684512104, -0.22474030981637994, -0.23252154006334178, -0.22411817171973525, -0.22256601450305663, -0.2265021189118501, -0.22157789797276087, -0.22291507975876168, -0.22265393019138943, -0.21856138933711475, -0.2167251507832674, -0.21209427581739865, -0.20509830460234846, -0.2012738032000306, -0.20343012400181495, -0.2083758270379419, -0.20234912419912016, -0.20878018348956415, -0.2012315374976013, -0.20305117131360315, -0.20468382456900971, -0.20487998309316718, -0.2090415303809998, -0.21112883422932946, -0.22111605387034378, -0.2107232339140766, -0.21176213316408432, -0.21275017882486916, -0.21395400412737575, -0.2109846057443964, -0.21129712083373806, -0.21201745691049875, -0.21431723110819917, -0.2151104743417314, -0.2272708799544325, -0.21311412635938165, -0.22526607474714389, -0.2144998008304601, -0.21498094668234194, -0.22092172054476575, -0.2059650665099555, -0.21269991747616365, -0.21345046583519975, -0.20284900057506666, -0.20471459538029504, -0.217153192997522, -0.2158865640293518, -0.20714196128944634, -0.20931946956563371, -0.21022310188110638, -0.2111855336744744, -0.21126852983626576, -0.2217598051657788, -0.21010022683053803, -0.2126796133962726, -0.20915729585461595, -0.20742698421819794, -0.2070234798131467, -0.2160727307032523, -0.20534150055742142, -0.21686085587694884, -0.2049702744402764, -0.20594078180946, -0.20732170120592056, -0.22274787482241615, -0.21415596070472415, -0.21137155806447397, -0.22230429061826582, -0.21351821657527628, -0.22576749419987632, -0.22481262078336078, -0.20973280891453677, -0.21307670871993903, -0.20923214345255906, -0.21009612928773844, -0.21998352645275487, -0.21627861560438852, -0.2045737507282342, -0.2069823356086851, -0.206431476301312, -0.20644832624133946, -0.2038029344616498, -0.20333138735351808, -0.20930812863077286, -0.19500904277754336, -0.1993295994483944, -0.2003212183272316, -0.20354884899401887, -0.2151927826457181, -0.2059062427224585, -0.21541700111695872, -0.21707870543227156]"
