,city,cd,max_flow,offset,occ_scaler,test_mse,rrse,correlation,test_mse_denorm,rrse_denorm,correlation_denorm
97,Bremen,0.7692354917526245,0.8436090350151062,0.025582144036889076,2.9787464141845703,0.0026012049056589603,0.16378872,0.9926498789447326,5057.90478515625,0.16378872,0.9926498792206576
98,Bordeaux,0.7626115083694458,0.8165146112442017,0.026035895571112633,2.9728963375091553,0.012487680651247501,0.36566558,0.9887178639709109,24281.634765625,0.36566558,0.9887178639346119
99,Hamburg,0.7192044854164124,0.5460239052772522,0.030010245740413666,2.9726555347442627,0.042472075670957565,0.70670414,0.9847350554705899,82584.7109375,0.70670414,0.9847350554302158
100,Toronto,0.7932080030441284,0.8055261969566345,0.03810223937034607,2.9711201190948486,0.011542920023202896,0.38610643,0.9691819070718171,22444.59765625,0.3861064,0.9691819084620672
101,Hamburg,0.807748556137085,0.7934689521789551,0.033540766686201096,2.97633695602417,0.008927424438297749,0.32400292,0.9726013543980354,17358.904296875,0.32400292,0.9726013552037728
102,Kassel,0.7560551166534424,0.8301392197608948,0.027642855420708656,2.9760587215423584,0.005259345285594463,0.27323928,0.9819528737228082,10226.51953125,0.27323928,0.9819528725253235
103,Stuttgart,0.6839191913604736,0.8500245213508606,0.02730671502649784,2.9771058559417725,0.01685500517487526,0.5022163,0.9520623094494484,32773.66796875,0.50221634,0.9520623104371367
104,Santander,0.6858260631561279,0.795954704284668,0.028218496590852737,2.982081890106201,0.0065228380262851715,0.26538363,0.9901251772846864,12683.314453125,0.26538363,0.990125176976087
105,Taipeh,0.7068895697593689,0.8292486667633057,0.025981459766626358,2.980747699737549,0.007642808370292187,0.2811882,0.9919073101702298,14861.0341796875,0.2811882,0.9919073106524287
106,Toronto,0.8766767382621765,0.8450415134429932,0.05300514027476311,2.970975637435913,0.009192388504743576,0.3445588,0.9660057410964796,17874.111328125,0.3445588,0.9660057422539712
107,Madrid,0.6750636100769043,0.8468132019042969,0.02054765447974205,2.979145050048828,0.013288149610161781,0.5354265,0.9663737902603671,25838.107421875,0.5354265,0.9663737887679601
108,Speyer,0.742162823677063,0.6802999377250671,0.02032282203435898,2.975461483001709,0.019810231402516365,0.44868556,0.9923934246304151,38519.953125,0.44868553,0.9923934247774088
109,Toulouse,0.7822218537330627,0.8284024000167847,0.027337295934557915,2.97595477104187,0.024373842403292656,0.61537,0.9536310766386867,47393.6484375,0.61537004,0.9536310718505834
110,Speyer,0.8455484509468079,0.8284593224525452,0.028373295441269875,2.9777283668518066,0.004923928063362837,0.22369337,0.9921342872977582,9574.3173828125,0.22369337,0.9921342869343008
111,Augsburg,0.8290227055549622,0.802679717540741,0.0230069812387228,2.9800074100494385,0.005116504151374102,0.2429757,0.9825655488309357,9948.7724609375,0.24297568,0.9825655491354772
112,Toulouse,0.7803541421890259,0.825058102607727,0.025740526616573334,2.974252700805664,0.02208845689892769,0.58581036,0.9693448589939029,42949.8359375,0.5858103,0.9693448563802509
113,Graz,0.7401844263076782,0.8639205694198608,0.024720946326851845,2.978236436843872,0.0069101364351809025,0.2987446,0.9898866810447998,13436.396484375,0.2987446,0.9898866802603807
114,Toulouse,0.7181277871131897,0.8151427507400513,0.02810056135058403,2.977670192718506,0.01892140880227089,0.5421895,0.979049545810712,36791.6796875,0.5421895,0.9790495445329033
115,London,0.6660816073417664,0.8335148692131042,0.031099606305360794,2.9777214527130127,0.020341763272881508,0.51275635,0.9717221442092905,39553.484375,0.51275635,0.971722143211017
116,Bern,0.8170063495635986,0.7671563625335693,0.020833516493439674,2.974050521850586,0.00537163857370615,0.25323477,0.9821342628268268,10444.8671875,0.2532348,0.9821342626609566
117,Toronto,0.7833811640739441,0.7670367956161499,0.038587845861911774,2.9734158515930176,0.019946929067373276,0.5075598,0.9578702012062744,38785.75,0.5075598,0.9578702004000951
118,Losangeles,0.7152456641197205,0.8580235838890076,0.027442224323749542,2.9754607677459717,0.018225397914648056,0.6132435,0.9339865360865047,35438.3203125,0.61324346,0.9339865339209534
119,Madrid,0.6849555373191833,0.8393346071243286,0.027166234329342842,2.979198694229126,0.01661055162549019,0.5986316,0.9707948134798019,32298.341796875,0.5986316,0.970794814894897
120,Taipeh,0.794048011302948,0.8424896001815796,0.029294949024915695,2.97745943069458,0.006101489532738924,0.25123987,0.9928225770424326,11864.0224609375,0.25123987,0.9928225772339961
121,Augsburg,0.8529474139213562,0.8453679084777832,0.022070832550525665,2.9765899181365967,0.003957854118198156,0.21370074,0.9840345386116524,7695.8388671875,0.21370074,0.9840345376428545
122,Darmstadt,0.7856554985046387,0.8218379020690918,0.035446714609861374,2.9717588424682617,0.0039414591155946255,0.21785192,0.9762010175544105,7663.95849609375,0.21785192,0.9762010184761126
123,Kassel,0.7194981575012207,0.8185474872589111,0.026562916114926338,2.976031541824341,0.014425458386540413,0.45252448,0.9818816747342077,28049.5390625,0.45252448,0.9818816746077017
